dew_point,temperature,relative_humidity,wind_direction,wind_speed,solar_radiation,visibility_meters,Time,fog_category,pressure_altimeter_mb
19.0,21.0,88.34,270.0,13.0,0.0,6002.838199999999,2023-07-30 00:00:00,NSR,1014.901083
18.0,21.0,82.98,270.0,15.0,0.0,6002.838199999999,2023-07-30 00:30:00,NSR,1013.885166
18.0,21.0,82.98,270.0,14.0,0.0,6002.838199999999,2023-07-30 01:00:00,NSR,1013.885166
18.0,20.0,88.26,270.0,10.0,0.0,6002.838199999999,2023-07-30 01:30:00,NSR,1013.885166
18.0,20.0,88.26,270.0,10.0,0.0,6002.838199999999,2023-07-30 02:00:00,NSR,1013.885166
18.0,21.0,82.98,260.0,14.0,0.0,6002.838199999999,2023-07-30 02:30:00,NSR,1013.885166
18.0,21.0,82.98,260.0,10.0,0.0,6002.838199999999,2023-07-30 03:00:00,NSR,1013.885166
18.0,20.0,88.26,260.0,10.0,0.0,6002.838199999999,2023-07-30 03:30:00,NSR,1012.8692490000001
18.0,20.0,88.26,250.0,8.0,0.0,6002.838199999999,2023-07-30 04:00:00,NSR,1012.8692490000001
18.0,20.0,88.26,240.0,9.0,0.0,6002.838199999999,2023-07-30 04:30:00,NSR,1012.8692490000001
18.0,20.0,88.26,250.0,8.0,3.535,6002.838199999999,2023-07-30 05:00:00,NSR,1012.8692490000001
18.0,20.0,88.26,240.0,9.0,7.07,6002.838199999999,2023-07-30 05:30:00,NSR,1013.885166
18.0,20.0,88.26,250.0,10.0,55.92,6002.838199999999,2023-07-30 06:00:00,NSR,1013.885166
18.0,20.0,88.26,260.0,6.0,104.77,6002.838199999999,2023-07-30 06:30:00,NSR,1013.885166
19.0,20.0,93.97,240.0,6.0,193.535,6002.838199999999,2023-07-30 07:00:00,NSR,1014.901083
19.0,21.0,88.34,250.0,6.0,282.3,6002.838199999999,2023-07-30 07:30:00,NSR,1014.901083
19.0,21.0,88.34,250.0,8.0,346.34,6002.838199999999,2023-07-30 08:00:00,NSR,1014.901083
19.0,22.0,83.09,250.0,8.0,410.38,6002.838199999999,2023-07-30 08:30:00,NSR,1014.901083
19.0,23.0,78.19,250.0,8.0,443.98,7998.419799999999,2023-07-30 09:00:00,NSR,1014.901083
18.0,23.0,73.44,270.0,12.0,477.58,7998.419799999999,2023-07-30 09:30:00,NSR,1014.901083
18.0,24.0,69.14,270.0,15.0,530.995,7998.419799999999,2023-07-30 10:00:00,NSR,1014.901083
18.0,24.0,69.14,270.0,16.0,584.41,7998.419799999999,2023-07-30 10:30:00,NSR,1014.901083
18.0,25.0,65.12,280.0,16.0,618.74,7998.419799999999,2023-07-30 11:00:00,NSR,1013.885166
18.0,25.0,65.12,280.0,15.0,653.07,7998.419799999999,2023-07-30 11:30:00,NSR,1013.885166
19.0,25.0,69.33,280.0,14.0,649.565,7998.419799999999,2023-07-30 12:00:00,NSR,1013.885166
19.0,26.0,65.33,280.0,14.0,646.06,7998.419799999999,2023-07-30 12:30:00,NSR,1013.885166
18.0,27.0,57.84,280.0,15.0,623.355,7998.419799999999,2023-07-30 13:00:00,NSR,1012.8692490000001
18.0,28.0,54.55,280.0,17.0,600.65,7998.419799999999,2023-07-30 13:30:00,NSR,1012.8692490000001
18.0,28.0,54.55,280.0,15.0,575.11,7998.419799999999,2023-07-30 14:00:00,NSR,1011.853332
18.0,28.0,54.55,280.0,16.0,549.57,7998.419799999999,2023-07-30 14:30:00,NSR,1011.853332
18.0,28.0,54.55,280.0,16.0,504.15,7998.419799999999,2023-07-30 15:00:00,NSR,1010.8374150000001
18.0,29.0,51.47,270.0,18.0,458.73,9994.0014,2023-07-30 15:30:00,NSR,1010.8374150000001
18.0,29.0,51.47,280.0,18.0,357.77,9994.0014,2023-07-30 16:00:00,NSR,1010.8374150000001
18.0,28.0,54.55,270.0,18.0,256.81,9994.0014,2023-07-30 16:30:00,NSR,1010.8374150000001
18.0,28.0,54.55,280.0,18.0,171.415,9994.0014,2023-07-30 17:00:00,NSR,1010.8374150000001
18.0,27.0,57.84,270.0,16.0,86.02,9994.0014,2023-07-30 17:30:00,NSR,1010.8374150000001
19.0,27.0,61.58,270.0,14.0,43.01,9994.0014,2023-07-30 18:00:00,NSR,1010.8374150000001
19.0,26.0,65.33,270.0,14.0,0.0,9994.0014,2023-07-30 18:30:00,NSR,1011.853332
19.0,26.0,65.33,270.0,12.0,0.0,7998.419799999999,2023-07-30 19:00:00,NSR,1011.853332
19.0,25.0,69.33,270.0,8.0,0.0,6002.838199999999,2023-07-30 19:30:00,NSR,1012.8692490000001
19.0,24.0,73.61,270.0,8.0,0.0,6002.838199999999,2023-07-30 20:00:00,NSR,1012.8692490000001
19.0,24.0,73.61,270.0,9.0,0.0,6002.838199999999,2023-07-30 20:30:00,NSR,1012.8692490000001
19.0,24.0,73.61,270.0,9.0,0.0,6002.838199999999,2023-07-30 21:00:00,NSR,1013.885166
19.0,24.0,73.61,270.0,10.0,0.0,6002.838199999999,2023-07-30 21:30:00,NSR,1013.885166
19.0,24.0,73.61,270.0,9.0,0.0,6002.838199999999,2023-07-30 22:00:00,NSR,1013.885166
18.0,23.0,73.44,280.0,11.0,0.0,6002.838199999999,2023-07-30 22:30:00,NSR,1014.901083
18.0,22.0,78.04,270.0,10.0,0.0,6002.838199999999,2023-07-30 23:00:00,NSR,1014.901083
19.0,22.0,83.09,280.0,7.0,0.0,6002.838199999999,2023-07-30 23:30:00,NSR,1013.885166
19.0,22.0,83.09,280.0,7.0,0.0,6002.838199999999,2023-07-31 00:00:00,NSR,1013.885166
19.0,22.0,83.09,280.0,9.0,0.0,6002.838199999999,2023-07-31 00:30:00,NSR,1012.8692490000001
19.0,22.0,83.09,270.0,7.0,0.0,6002.838199999999,2023-07-31 01:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,270.0,8.0,0.0,6002.838199999999,2023-07-31 01:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,8.0,0.0,6002.838199999999,2023-07-31 02:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,8.0,0.0,6002.838199999999,2023-07-31 02:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-07-31 03:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-07-31 03:30:00,NSR,1011.853332
19.0,21.0,88.34,270.0,10.0,0.0,6002.838199999999,2023-07-31 04:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,8.0,0.0,6002.838199999999,2023-07-31 04:30:00,NSR,1011.853332
19.0,20.0,93.97,250.0,8.0,3.49,6002.838199999999,2023-07-31 05:00:00,NSR,1011.853332
19.0,20.0,93.97,250.0,10.0,6.98,6002.838199999999,2023-07-31 05:30:00,NSR,1011.853332
19.0,20.0,93.97,270.0,10.0,46.1,6002.838199999999,2023-07-31 06:00:00,NSR,1011.853332
19.0,20.0,93.97,270.0,8.0,85.22,6002.838199999999,2023-07-31 06:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,270.0,10.0,158.635,7998.419799999999,2023-07-31 07:00:00,NSR,1012.8692490000001
19.0,22.0,83.09,270.0,10.0,232.05,7998.419799999999,2023-07-31 07:30:00,NSR,1013.885166
19.0,22.0,83.09,270.0,13.0,317.615,7998.419799999999,2023-07-31 08:00:00,NSR,1013.885166
19.0,23.0,78.19,270.0,13.0,403.18,7998.419799999999,2023-07-31 08:30:00,NSR,1013.885166
19.0,23.0,78.19,270.0,13.0,473.135,7998.419799999999,2023-07-31 09:00:00,NSR,1013.885166
19.0,24.0,73.61,270.0,13.0,543.09,9994.0014,2023-07-31 09:30:00,NSR,1013.885166
19.0,25.0,69.33,270.0,13.0,606.5,9994.0014,2023-07-31 10:00:00,NSR,1014.901083
19.0,25.0,69.33,270.0,13.0,669.91,9994.0014,2023-07-31 10:30:00,NSR,1013.885166
19.0,25.0,69.33,270.0,13.0,699.19,9994.0014,2023-07-31 11:00:00,NSR,1013.885166
19.0,26.0,65.33,270.0,13.0,728.47,9994.0014,2023-07-31 11:30:00,NSR,1013.885166
19.0,27.0,61.58,270.0,16.0,715.665,9994.0014,2023-07-31 12:00:00,NSR,1012.8692490000001
18.0,27.0,57.84,270.0,16.0,702.86,9994.0014,2023-07-31 12:30:00,NSR,1012.8692490000001
19.0,28.0,58.08,270.0,16.0,667.475,9994.0014,2023-07-31 13:00:00,NSR,1012.8692490000001
18.0,28.0,54.55,270.0,16.0,632.09,9994.0014,2023-07-31 13:30:00,NSR,1011.853332
19.0,28.0,58.08,270.0,18.0,600.57,9994.0014,2023-07-31 14:00:00,NSR,1011.853332
18.0,28.0,54.55,270.0,13.0,569.05,9994.0014,2023-07-31 14:30:00,NSR,1011.853332
18.0,28.0,54.55,270.0,12.0,520.02,9994.0014,2023-07-31 15:00:00,NSR,1010.8374150000001
18.0,29.0,51.47,290.0,9.0,470.99,9994.0014,2023-07-31 15:30:00,NSR,1010.8374150000001
19.0,28.0,58.08,310.0,9.0,363.705,9994.0014,2023-07-31 16:00:00,NSR,1010.8374150000001
19.0,28.0,58.08,280.0,13.0,256.42,9994.0014,2023-07-31 16:30:00,NSR,1010.8374150000001
19.0,27.0,61.58,280.0,8.0,172.065,9994.0014,2023-07-31 17:00:00,NSR,1010.8374150000001
20.0,27.0,65.54,260.0,11.0,87.71,9994.0014,2023-07-31 17:30:00,NSR,1011.853332
19.0,27.0,61.58,230.0,11.0,43.855,9994.0014,2023-07-31 18:00:00,NSR,1011.853332
19.0,26.0,65.33,250.0,11.0,0.0,9994.0014,2023-07-31 18:30:00,NSR,1011.853332
19.0,26.0,65.33,250.0,9.0,0.0,9994.0014,2023-07-31 19:00:00,NSR,1011.853332
19.0,25.0,69.33,250.0,8.0,0.0,9994.0014,2023-07-31 19:30:00,NSR,1012.8692490000001
19.0,25.0,69.33,250.0,8.0,0.0,9994.0014,2023-07-31 20:00:00,NSR,1012.8692490000001
20.0,25.0,73.78,250.0,10.0,0.0,9994.0014,2023-07-31 20:30:00,NSR,1012.8692490000001
20.0,25.0,73.78,250.0,13.0,0.0,9994.0014,2023-07-31 21:00:00,NSR,1012.8692490000001
19.0,24.0,73.61,250.0,12.0,0.0,9994.0014,2023-07-31 21:30:00,NSR,1013.885166
19.0,23.0,78.19,260.0,10.0,0.0,9994.0014,2023-07-31 22:00:00,NSR,1013.885166
19.0,23.0,78.19,260.0,5.0,0.0,9994.0014,2023-07-31 22:30:00,NSR,1013.885166
20.0,23.0,83.21,260.0,11.0,0.0,7998.419799999999,2023-07-31 23:00:00,NSR,1014.901083
20.0,22.0,88.43,250.0,12.0,0.0,7998.419799999999,2023-07-31 23:30:00,NSR,1014.901083
20.0,22.0,88.43,260.0,8.0,0.0,7998.419799999999,2023-08-01 00:00:00,NSR,1013.885166
20.0,22.0,88.43,250.0,10.0,0.0,7998.419799999999,2023-08-01 00:30:00,NSR,1013.885166
20.0,22.0,88.43,260.0,13.0,0.0,6002.838199999999,2023-08-01 01:00:00,NSR,1012.8692490000001
20.0,22.0,88.43,260.0,13.0,0.0,6002.838199999999,2023-08-01 01:30:00,NSR,1012.8692490000001
19.0,22.0,83.09,260.0,9.0,0.0,6002.838199999999,2023-08-01 02:00:00,NSR,1012.8692490000001
19.0,22.0,83.09,270.0,12.0,0.0,6002.838199999999,2023-08-01 02:30:00,NSR,1011.853332
19.0,21.0,88.34,270.0,12.0,0.0,6002.838199999999,2023-08-01 03:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,12.0,0.0,6002.838199999999,2023-08-01 03:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,12.0,0.0,6002.838199999999,2023-08-01 04:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,12.0,0.0,6002.838199999999,2023-08-01 04:30:00,NSR,1011.853332
19.0,21.0,88.34,270.0,12.0,3.225,6002.838199999999,2023-08-01 05:00:00,NSR,1011.853332
19.0,21.0,88.34,250.0,12.0,6.45,6002.838199999999,2023-08-01 05:30:00,NSR,1011.853332
19.0,21.0,88.34,250.0,12.0,40.145,5005.0473999999995,2023-08-01 06:00:00,HZ,1012.8692490000001
19.0,21.0,88.34,260.0,10.0,73.84,5005.0473999999995,2023-08-01 06:30:00,HZ,1012.8692490000001
19.0,21.0,88.34,250.0,12.0,139.245,5005.0473999999995,2023-08-01 07:00:00,HZ,1012.8692490000001
20.0,21.0,94.01,260.0,12.0,204.65,5005.0473999999995,2023-08-01 07:30:00,HZ,1012.8692490000001
20.0,21.0,94.01,260.0,12.0,276.135,1995.5816,2023-08-01 08:00:00,MIFG,1013.885166
20.0,21.0,94.01,270.0,12.0,347.62,997.7908,2023-08-01 08:30:00,SFG,1013.885166
20.0,21.0,94.01,270.0,12.0,414.8,2993.3724,2023-08-01 09:00:00,BR,1013.885166
20.0,22.0,88.43,270.0,10.0,481.98,4007.2566,2023-08-01 09:30:00,HZ,1013.885166
20.0,23.0,83.21,270.0,10.0,538.895,6002.838199999999,2023-08-01 10:00:00,NSR,1013.885166
20.0,25.0,73.78,280.0,12.0,595.81,6002.838199999999,2023-08-01 10:30:00,NSR,1013.885166
19.0,25.0,69.33,280.0,16.0,653.235,6002.838199999999,2023-08-01 11:00:00,NSR,1013.885166
19.0,25.0,69.33,280.0,14.0,710.66,7998.419799999999,2023-08-01 11:30:00,NSR,1012.8692490000001
19.0,26.0,65.33,280.0,12.0,646.785,7998.419799999999,2023-08-01 12:00:00,NSR,1012.8692490000001
19.0,26.0,65.33,280.0,12.0,582.91,7998.419799999999,2023-08-01 12:30:00,NSR,1012.8692490000001
19.0,26.0,65.33,270.0,12.0,615.275,7998.419799999999,2023-08-01 13:00:00,NSR,1012.8692490000001
19.0,27.0,61.58,270.0,16.0,647.64,9994.0014,2023-08-01 13:30:00,NSR,1011.853332
19.0,27.0,61.58,290.0,14.0,637.565,9994.0014,2023-08-01 14:00:00,NSR,1011.853332
19.0,26.0,65.33,290.0,14.0,627.49,9994.0014,2023-08-01 14:30:00,NSR,1011.853332
19.0,26.0,65.33,270.0,15.0,541.755,9994.0014,2023-08-01 15:00:00,NSR,1011.853332
18.0,27.0,57.84,280.0,17.0,456.02,9994.0014,2023-08-01 15:30:00,NSR,1011.853332
18.0,28.0,54.55,280.0,15.0,358.37,9994.0014,2023-08-01 16:00:00,NSR,1011.853332
17.0,28.0,51.21,280.0,17.0,260.72,9994.0014,2023-08-01 16:30:00,NSR,1010.8374150000001
17.0,27.0,54.3,280.0,17.0,182.19,9994.0014,2023-08-01 17:00:00,NSR,1010.8374150000001
17.0,27.0,54.3,280.0,14.0,103.66,9994.0014,2023-08-01 17:30:00,NSR,1010.8374150000001
17.0,27.0,54.3,280.0,15.0,51.83,9994.0014,2023-08-01 18:00:00,NSR,1011.853332
17.0,26.0,57.6,280.0,10.0,0.0,9994.0014,2023-08-01 18:30:00,NSR,1011.853332
17.0,26.0,57.6,280.0,8.0,0.0,7998.419799999999,2023-08-01 19:00:00,NSR,1012.8692490000001
17.0,25.0,61.13,270.0,8.0,0.0,7998.419799999999,2023-08-01 19:30:00,NSR,1012.8692490000001
17.0,24.0,64.91,260.0,8.0,0.0,7998.419799999999,2023-08-01 20:00:00,NSR,1012.8692490000001
18.0,24.0,69.14,260.0,10.0,0.0,7998.419799999999,2023-08-01 20:30:00,NSR,1013.885166
18.0,24.0,69.14,260.0,14.0,0.0,7998.419799999999,2023-08-01 21:00:00,NSR,1013.885166
19.0,24.0,73.61,260.0,10.0,0.0,7998.419799999999,2023-08-01 21:30:00,NSR,1013.885166
19.0,23.0,78.19,260.0,10.0,0.0,7998.419799999999,2023-08-01 22:00:00,NSR,1013.885166
19.0,23.0,78.19,260.0,10.0,0.0,6002.838199999999,2023-08-01 22:30:00,NSR,1014.901083
19.0,23.0,78.19,260.0,10.0,0.0,6002.838199999999,2023-08-01 23:00:00,NSR,1014.901083
19.0,22.0,83.09,260.0,10.0,0.0,6002.838199999999,2023-08-01 23:30:00,NSR,1014.901083
19.0,22.0,83.09,260.0,12.0,0.0,6002.838199999999,2023-08-02 00:00:00,NSR,1013.885166
19.0,22.0,83.09,260.0,12.0,0.0,6002.838199999999,2023-08-02 00:30:00,NSR,1013.885166
19.0,21.0,88.34,260.0,12.0,0.0,6002.838199999999,2023-08-02 01:00:00,NSR,1013.885166
18.0,21.0,82.98,250.0,12.0,0.0,6002.838199999999,2023-08-02 01:30:00,NSR,1013.885166
18.0,20.0,88.26,250.0,12.0,0.0,6002.838199999999,2023-08-02 02:00:00,NSR,1012.8692490000001
18.0,20.0,88.26,250.0,14.0,0.0,6002.838199999999,2023-08-02 02:30:00,NSR,1012.8692490000001
18.0,20.0,88.26,260.0,12.0,0.0,6002.838199999999,2023-08-02 03:00:00,NSR,1012.8692490000001
18.0,20.0,88.26,260.0,12.0,0.0,6002.838199999999,2023-08-02 03:30:00,NSR,1012.8692490000001
18.0,20.0,88.26,260.0,12.0,0.0,6002.838199999999,2023-08-02 04:00:00,NSR,1012.8692490000001
18.0,20.0,88.26,260.0,12.0,0.0,6002.838199999999,2023-08-02 04:30:00,NSR,1012.8692490000001
18.0,20.0,88.26,260.0,12.0,3.37,6002.838199999999,2023-08-02 05:00:00,NSR,1012.8692490000001
18.0,20.0,88.26,260.0,12.0,6.74,6002.838199999999,2023-08-02 05:30:00,NSR,1012.8692490000001
18.0,19.0,93.92,260.0,10.0,52.235,6002.838199999999,2023-08-02 06:00:00,NSR,1012.8692490000001
18.0,19.0,93.92,260.0,12.0,97.73,6002.838199999999,2023-08-02 06:30:00,NSR,1013.885166
18.0,20.0,88.26,260.0,12.0,187.5,6002.838199999999,2023-08-02 07:00:00,NSR,1013.885166
19.0,21.0,88.34,260.0,12.0,277.27,6002.838199999999,2023-08-02 07:30:00,NSR,1013.885166
18.0,21.0,82.98,260.0,12.0,367.305,6002.838199999999,2023-08-02 08:00:00,NSR,1013.885166
18.0,23.0,73.44,250.0,13.0,457.34,6002.838199999999,2023-08-02 08:30:00,NSR,1014.901083
18.0,23.0,73.44,250.0,14.0,516.6,6002.838199999999,2023-08-02 09:00:00,NSR,1014.901083
18.0,23.0,73.44,260.0,12.0,575.86,7998.419799999999,2023-08-02 09:30:00,NSR,1014.901083
18.0,25.0,65.12,260.0,15.0,632.22,7998.419799999999,2023-08-02 10:00:00,NSR,1014.901083
18.0,26.0,61.36,270.0,17.0,688.58,7998.419799999999,2023-08-02 10:30:00,NSR,1014.901083
18.0,26.0,61.36,260.0,16.0,740.275,9994.0014,2023-08-02 11:00:00,NSR,1014.901083
18.0,27.0,57.84,270.0,18.0,791.97,9994.0014,2023-08-02 11:30:00,NSR,1013.885166
18.0,27.0,57.84,260.0,18.0,777.69,9994.0014,2023-08-02 12:00:00,NSR,1013.885166
18.0,28.0,54.55,260.0,20.0,763.41,9994.0014,2023-08-02 12:30:00,NSR,1013.885166
17.0,28.0,51.21,250.0,18.0,721.625,9994.0014,2023-08-02 13:00:00,NSR,1012.8692490000001
16.0,29.0,45.34,260.0,16.0,679.84,9994.0014,2023-08-02 13:30:00,NSR,1012.8692490000001
17.0,29.0,48.32,260.0,16.0,602.995,9994.0014,2023-08-02 14:00:00,NSR,1012.8692490000001
17.0,29.0,48.32,260.0,16.0,526.15,9994.0014,2023-08-02 14:30:00,NSR,1011.853332
17.0,29.0,48.32,240.0,16.0,446.725,9994.0014,2023-08-02 15:00:00,NSR,1011.853332
16.0,29.0,45.34,250.0,18.0,367.3,9994.0014,2023-08-02 15:30:00,NSR,1011.853332
17.0,29.0,48.32,250.0,15.0,285.205,9994.0014,2023-08-02 16:00:00,NSR,1011.853332
16.0,29.0,45.34,250.0,18.0,203.11,9994.0014,2023-08-02 16:30:00,NSR,1011.853332
16.0,29.0,45.34,260.0,16.0,136.1,9994.0014,2023-08-02 17:00:00,NSR,1011.853332
16.0,28.0,48.05,250.0,14.0,69.09,9994.0014,2023-08-02 17:30:00,NSR,1011.853332
17.0,27.0,54.3,240.0,11.0,34.545,9994.0014,2023-08-02 18:00:00,NSR,1012.8692490000001
17.0,27.0,54.3,240.0,10.0,0.0,7998.419799999999,2023-08-02 18:30:00,NSR,1012.8692490000001
17.0,26.0,57.6,260.0,10.0,0.0,7998.419799999999,2023-08-02 19:00:00,NSR,1012.8692490000001
17.0,26.0,57.6,250.0,10.0,0.0,6002.838199999999,2023-08-02 19:30:00,NSR,1013.885166
17.0,25.0,61.13,250.0,8.0,0.0,6002.838199999999,2023-08-02 20:00:00,NSR,1013.885166
18.0,25.0,65.12,250.0,10.0,0.0,6002.838199999999,2023-08-02 20:30:00,NSR,1013.885166
18.0,25.0,65.12,250.0,10.0,0.0,6002.838199999999,2023-08-02 21:00:00,NSR,1014.901083
18.0,25.0,65.12,250.0,10.0,0.0,6002.838199999999,2023-08-02 21:30:00,NSR,1014.901083
18.0,24.0,69.14,250.0,10.0,0.0,6002.838199999999,2023-08-02 22:00:00,NSR,1014.901083
18.0,24.0,69.14,260.0,10.0,0.0,6002.838199999999,2023-08-02 22:30:00,NSR,1014.901083
18.0,23.0,73.44,250.0,10.0,0.0,6002.838199999999,2023-08-02 23:00:00,NSR,1014.901083
18.0,23.0,73.44,250.0,10.0,0.0,6002.838199999999,2023-08-02 23:30:00,NSR,1013.885166
18.0,22.0,78.04,240.0,11.0,0.0,6002.838199999999,2023-08-03 00:00:00,NSR,1013.885166
18.0,22.0,78.04,250.0,10.0,0.0,6002.838199999999,2023-08-03 00:30:00,NSR,1013.885166
19.0,22.0,83.09,240.0,10.0,0.0,6002.838199999999,2023-08-03 01:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,9.0,0.0,6002.838199999999,2023-08-03 01:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-08-03 02:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-08-03 02:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-08-03 03:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-08-03 03:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-08-03 04:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,250.0,10.0,0.0,6002.838199999999,2023-08-03 04:30:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,14.0,3.255,6002.838199999999,2023-08-03 05:00:00,NSR,1012.8692490000001
19.0,21.0,88.34,240.0,10.0,6.51,6002.838199999999,2023-08-03 05:30:00,NSR,1012.8692490000001
19.0,20.0,93.97,240.0,8.0,47.63,6002.838199999999,2023-08-03 06:00:00,NSR,1012.8692490000001
19.0,20.0,93.97,230.0,10.0,88.75,6002.838199999999,2023-08-03 06:30:00,NSR,1012.8692490000001
18.0,21.0,82.98,230.0,11.0,168.14,6002.838199999999,2023-08-03 07:00:00,NSR,1012.8692490000001
18.0,21.0,82.98,240.0,10.0,247.53,6002.838199999999,2023-08-03 07:30:00,NSR,1013.885166
18.0,22.0,78.04,240.0,13.0,332.805,6002.838199999999,2023-08-03 08:00:00,NSR,1013.885166
19.0,23.0,78.19,250.0,14.0,418.08,7998.419799999999,2023-08-03 08:30:00,NSR,1013.885166
18.0,23.0,73.44,250.0,14.0,503.88,7998.419799999999,2023-08-03 09:00:00,NSR,1013.885166
18.0,24.0,69.14,250.0,16.0,589.68,7998.419799999999,2023-08-03 09:30:00,NSR,1013.885166
18.0,24.0,69.14,250.0,18.0,551.7,7998.419799999999,2023-08-03 10:00:00,NSR,1013.885166
18.0,26.0,61.36,250.0,18.0,513.72,9994.0014,2023-08-03 10:30:00,NSR,1013.885166
18.0,26.0,61.36,250.0,18.0,558.65,9994.0014,2023-08-03 11:00:00,NSR,1013.885166
18.0,25.0,65.12,250.0,18.0,603.58,9994.0014,2023-08-03 11:30:00,NSR,1013.885166
18.0,26.0,61.36,250.0,18.0,639.3,9994.0014,2023-08-03 12:00:00,NSR,1013.885166
18.0,26.0,61.36,250.0,16.0,675.02,9994.0014,2023-08-03 12:30:00,NSR,1012.8692490000001
18.0,27.0,57.84,250.0,16.0,638.86,9994.0014,2023-08-03 13:00:00,NSR,1012.8692490000001
18.0,28.0,54.55,250.0,16.0,602.7,9994.0014,2023-08-03 13:30:00,NSR,1011.853332
18.0,28.0,54.55,250.0,16.0,578.88,9994.0014,2023-08-03 14:00:00,NSR,1011.853332
18.0,28.0,54.55,250.0,12.0,555.06,9994.0014,2023-08-03 14:30:00,NSR,1011.853332
18.0,29.0,51.47,250.0,16.0,482.79,9994.0014,2023-08-03 15:00:00,NSR,1010.8374150000001
17.0,29.0,48.32,250.0,16.0,410.52,9994.0014,2023-08-03 15:30:00,NSR,1010.8374150000001
17.0,29.0,48.32,250.0,16.0,323.72,9994.0014,2023-08-03 16:00:00,NSR,1010.8374150000001
17.0,29.0,48.32,270.0,16.0,236.92,9994.0014,2023-08-03 16:30:00,NSR,1010.8374150000001
18.0,28.0,54.55,250.0,14.0,157.015,9994.0014,2023-08-03 17:00:00,NSR,1010.8374150000001
18.0,27.0,57.84,250.0,12.0,77.11,9994.0014,2023-08-03 17:30:00,NSR,1011.853332
18.0,27.0,57.84,270.0,14.0,38.555,7998.419799999999,2023-08-03 18:00:00,NSR,1011.853332
16.0,26.0,54.05,270.0,14.0,0.0,7998.419799999999,2023-08-03 18:30:00,NSR,1012.8692490000001
17.0,26.0,57.6,270.0,12.0,0.0,7998.419799999999,2023-08-03 19:00:00,NSR,1012.8692490000001
17.0,25.0,61.13,270.0,12.0,0.0,7998.419799999999,2023-08-03 19:30:00,NSR,1012.8692490000001
17.0,25.0,61.13,270.0,12.0,0.0,7998.419799999999,2023-08-03 20:00:00,NSR,1013.885166
17.0,24.0,64.91,270.0,9.0,0.0,7998.419799999999,2023-08-03 20:30:00,NSR,1013.885166
17.0,24.0,64.91,270.0,10.0,0.0,7998.419799999999,2023-08-03 21:00:00,NSR,1013.885166
17.0,24.0,64.91,270.0,10.0,0.0,7998.419799999999,2023-08-03 21:30:00,NSR,1014.901083
17.0,23.0,68.94,280.0,10.0,0.0,6002.838199999999,2023-08-03 22:00:00,NSR,1014.901083
17.0,23.0,68.94,270.0,10.0,0.0,6002.838199999999,2023-08-03 22:30:00,NSR,1014.901083
18.0,23.0,73.44,280.0,10.0,0.0,6002.838199999999,2023-08-03 23:00:00,NSR,1014.901083
18.0,22.0,78.04,270.0,10.0,0.0,6002.838199999999,2023-08-03 23:30:00,NSR,1014.901083
18.0,22.0,78.04,270.0,10.0,0.0,6002.838199999999,2023-08-04 00:00:00,NSR,1014.901083
18.0,21.0,82.98,270.0,10.0,0.0,6002.838199999999,2023-08-04 00:30:00,NSR,1014.901083
18.0,21.0,82.98,250.0,12.0,0.0,6002.838199999999,2023-08-04 01:00:00,NSR,1014.901083
18.0,21.0,82.98,250.0,12.0,0.0,6002.838199999999,2023-08-04 01:30:00,NSR,1013.885166
18.0,21.0,82.98,250.0,8.0,0.0,6002.838199999999,2023-08-04 02:00:00,NSR,1013.885166
18.0,21.0,82.98,250.0,8.0,0.0,6002.838199999999,2023-08-04 02:30:00,NSR,1013.885166
18.0,20.0,88.26,250.0,8.0,0.0,6002.838199999999,2023-08-04 03:00:00,NSR,1013.885166
18.0,20.0,88.26,250.0,10.0,0.0,6002.838199999999,2023-08-04 03:30:00,NSR,1013.885166
18.0,20.0,88.26,250.0,10.0,0.0,6002.838199999999,2023-08-04 04:00:00,NSR,1013.885166
18.0,20.0,88.26,250.0,10.0,0.0,6002.838199999999,2023-08-04 04:30:00,NSR,1013.885166
18.0,20.0,88.26,250.0,8.0,3.38,6002.838199999999,2023-08-04 05:00:00,NSR,1013.885166
